date,username,created_at,tweet
27-01-2021,thesanjunipero,2021-01-27 02:17:03 India Standard Time,kenangan aku di kosan cuma nangis sama neriakin anak bayi nangis dari lt
26-01-2021,thesanjunipero,2021-01-26 15:32:47 India Standard Time,jangan harap saya bakal inisiatif ya bu pak
26-01-2021,thesanjunipero,2021-01-26 14:51:15 India Standard Time,cant read all visitors are welcome
25-01-2021,thesanjunipero,2021-01-25 23:42:07 India Standard Time,this was  awkarin x gaga
25-01-2021,thesanjunipero,2021-01-25 22:22:58 India Standard Time,anjing bgt bener lagi
25-01-2021,thesanjunipero,2021-01-25 22:22:00 India Standard Time,guilty pleasure bgt
25-01-2021,thesanjunipero,2021-01-25 22:20:59 India Standard Time,this drivers license x take me to church mash up is somehow a harrasment against great great masterpiece but also is everything good in life im sorry
25-01-2021,thesanjunipero,2021-01-25 19:16:39 India Standard Time,penjas penjas penjas senbud senbud sej wajib sej wajib sej wajib
25-01-2021,thesanjunipero,2021-01-25 18:47:40 India Standard Time,kasian ibu ayamnya
25-01-2021,thesanjunipero,2021-01-25 00:35:09 India Standard Time,real life always starts in october
24-01-2021,thesanjunipero,2021-01-24 19:13:45 India Standard Time,yono my love
24-01-2021,thesanjunipero,2021-01-24 15:28:55 India Standard Time,if this aint u all seni rupa bitches
23-01-2021,thesanjunipero,2021-01-23 10:21:08 India Standard Time,ga valid bgt soalnya meut fira cepi cancer
22-01-2021,thesanjunipero,2021-01-22 21:03:15 India Standard Time,went to english courses private math course ngaji n drum course instead
22-01-2021,thesanjunipero,2021-01-22 21:01:11 India Standard Time,surprise surprise i didnt go to any of this
22-01-2021,thesanjunipero,2021-01-22 18:01:32 India Standard Time,kenzo kalo masuk tongkrongan juga dipanggilnya bongkeng
22-01-2021,thesanjunipero,2021-01-22 17:22:40 India Standard Time,black haired cimoy montok
22-01-2021,thesanjunipero,2021-01-22 17:02:02 India Standard Time,honey even if u treated me like a shit or gave me attention like i were born a princess i will eventually cry both ways
22-01-2021,thesanjunipero,2021-01-22 16:58:47 India Standard Time,and
22-01-2021,thesanjunipero,2021-01-22 15:07:34 India Standard Time,kenzo dan queensha gamau main sama senja dan djiwa
21-01-2021,thesanjunipero,2021-01-21 18:23:27 India Standard Time,pak bernie lucu bgt maskernya miring
20-01-2021,thesanjunipero,2021-01-20 22:57:45 India Standard Time,you ever just look at your old bookshelf and stare at your uncompleted childhood old rotten comics and then you just take the advantage of todays technology to complete your other half because they mean a lot to you
20-01-2021,thesanjunipero,2021-01-20 22:24:50 India Standard Time,thinking bout dorce show show show
20-01-2021,thesanjunipero,2021-01-20 18:02:14 India Standard Time,seblak  seblak sr
20-01-2021,thesanjunipero,2021-01-20 17:55:38 India Standard Time, jadi kiamat ga kl gajadi gw bayar ukt nih
20-01-2021,thesanjunipero,2021-01-20 13:37:10 India Standard Time,i already purchased two boots in the mid of pandemic
20-01-2021,thesanjunipero,2021-01-20 13:36:02 India Standard Time,i believe in asian supremacy
20-01-2021,thesanjunipero,2021-01-20 08:34:11 India Standard Time,whatever i just wanna graduate
19-01-2021,thesanjunipero,2021-01-19 15:49:13 India Standard Time,want a baby cat
19-01-2021,thesanjunipero,2021-01-19 15:10:33 India Standard Time,fuck u my child is completely fine  also her child watches target employee pack boxes for  hour straights on tiktok
19-01-2021,thesanjunipero,2021-01-19 00:01:53 India Standard Time,video cowo mirip milea ini disturbing banget dah
18-01-2021,thesanjunipero,2021-01-18 05:31:29 India Standard Time,i got c for cimoymontok   reply for a wkwkw
17-01-2021,thesanjunipero,2021-01-17 18:13:31 India Standard Time,maybe i shud go back to gag
16-01-2021,thesanjunipero,2021-01-16 23:19:03 India Standard Time,pengen mam duren pake nasi
16-01-2021,thesanjunipero,2021-01-16 18:36:31 India Standard Time,he refused
16-01-2021,thesanjunipero,2021-01-16 18:19:55 India Standard Time,
16-01-2021,thesanjunipero,2021-01-16 18:17:19 India Standard Time,gw udah sampe di moment minta laki gw ngebleach sekepala bcause
16-01-2021,thesanjunipero,2021-01-16 17:42:50 India Standard Time,these are watsons but thanks anyway mas pito
16-01-2021,thesanjunipero,2021-01-16 15:39:13 India Standard Time,bakal gw maafin kalo ini kuah opor
16-01-2021,thesanjunipero,2021-01-16 13:48:57 India Standard Time,akdhajsgs ngambil kopiiiii
16-01-2021,thesanjunipero,2021-01-16 13:42:12 India Standard Time,ini mah lu nya aja yg ga asik
15-01-2021,thesanjunipero,2021-01-15 21:48:45 India Standard Time,remind me not to kemakan omongan beauty influencer yg skin type nya beda sm gw aksbajxbajxbsjsh
15-01-2021,thesanjunipero,2021-01-15 18:17:26 India Standard Time,hah  hari lagi masuk
14-01-2021,thesanjunipero,2021-01-14 22:00:10 India Standard Time,might be an unpopular opinion but mullet doesnt instantly boost your look
14-01-2021,thesanjunipero,2021-01-14 12:04:54 India Standard Time,boy william
14-01-2021,thesanjunipero,2021-01-14 12:04:52 India Standard Time,peak dean era
14-01-2021,thesanjunipero,2021-01-14 12:01:01 India Standard Time,gua percaya bgt ada jin yg suka buang rambut di kamar ini
14-01-2021,thesanjunipero,2021-01-14 11:28:04 India Standard Time,sandang pangan pacaran
14-01-2021,thesanjunipero,2021-01-14 05:04:49 India Standard Time,onigiri indomaret
13-01-2021,thesanjunipero,2021-01-13 01:08:27 India Standard Time,i mean i dont mind
12-01-2021,thesanjunipero,2021-01-12 22:46:36 India Standard Time,semoga karube tenang di sana
12-01-2021,thesanjunipero,2021-01-12 20:20:13 India Standard Time,ini yg gw tunggu
12-01-2021,thesanjunipero,2021-01-12 19:44:50 India Standard Time,saved to prewedding shoot ideas
12-01-2021,thesanjunipero,2021-01-12 13:21:31 India Standard Time,wkwkwkw iy
11-01-2021,thesanjunipero,2021-01-11 13:37:19 India Standard Time,kagok bgt punya pacar yg punya kehidupan
11-01-2021,thesanjunipero,2021-01-11 12:36:30 India Standard Time,gabisa ga mikirin matty kalo liat namtae
10-01-2021,thesanjunipero,2021-01-10 23:43:35 India Standard Time,gw lempar pertanyaan ke lu pada dah
10-01-2021,thesanjunipero,2021-01-10 21:58:32 India Standard Time,ibu kalo mau ngomel tuh di planning dulu ga sih kek gw nanti mo ngomong ini ini ini gitu apa improve aja
10-01-2021,thesanjunipero,2021-01-10 21:24:40 India Standard Time,memeng kebun raya rogob
10-01-2021,thesanjunipero,2021-01-10 17:38:09 India Standard Time,i want a brother
10-01-2021,thesanjunipero,2021-01-10 16:28:34 India Standard Time,what i aspire to be korean drama universe
10-01-2021,thesanjunipero,2021-01-10 15:28:25 India Standard Time,dont care if its  im going back to s
10-01-2021,thesanjunipero,2021-01-10 13:25:48 India Standard Time,knpsih udah x ke salon yg sama tiap di treatment sm ibu salonnya pasti selalu yelling this girls hair is thick af i mean yea bu i been knew
09-01-2021,thesanjunipero,2021-01-09 14:13:53 India Standard Time,mama buka pintu kamar me
09-01-2021,thesanjunipero,2021-01-09 09:16:18 India Standard Time,just two pretty jamets holding hands
06-01-2021,thesanjunipero,2021-01-06 21:51:02 India Standard Time,a relationship like this
06-01-2021,thesanjunipero,2021-01-06 18:10:15 India Standard Time,boyfriend sent a video of him from every angle  me
06-01-2021,thesanjunipero,2021-01-06 11:10:52 India Standard Time,june dooooeeee
05-01-2021,thesanjunipero,2021-01-05 21:14:17 India Standard Time,nabi ismail
04-01-2021,thesanjunipero,2021-01-04 06:33:39 India Standard Time,thinking bout him
02-01-2021,thesanjunipero,2021-01-02 12:05:26 India Standard Time,i remember days when we were so shocked seeing kai for the first time for having a very identical face w taemin missing those days
02-01-2021,thesanjunipero,2021-01-02 11:58:53 India Standard Time,pengen masuk geng fawa danti
01-01-2021,thesanjunipero,2021-01-01 18:26:27 India Standard Time,wkwkw
01-01-2021,thesanjunipero,2021-01-01 11:31:34 India Standard Time,or having issues
01-01-2021,thesanjunipero,2021-01-01 11:31:09 India Standard Time,yea hes prolly mental
01-01-2021,thesanjunipero,2021-01-01 00:14:54 India Standard Time,kalo terlahir jd nabi kalian mau jd nabi siapa n kenapa
31-12-2020,thesanjunipero,2020-12-31 22:38:53 India Standard Time,its not raining is it even new year
31-12-2020,thesanjunipero,2020-12-31 22:34:11 India Standard Time,happy nu year at least we survived
31-12-2020,thesanjunipero,2020-12-31 20:46:30 India Standard Time,zero thought just lee eunhyuk
31-12-2020,thesanjunipero,2020-12-31 15:09:50 India Standard Time,
30-12-2020,thesanjunipero,2020-12-30 17:21:54 India Standard Time,gw ketawa kenceng bgt
30-12-2020,thesanjunipero,2020-12-30 17:21:09 India Standard Time,yall here better find a job
30-12-2020,thesanjunipero,2020-12-30 13:27:01 India Standard Time,is this  vocalist
30-12-2020,thesanjunipero,2020-12-30 11:57:03 India Standard Time,lets do this
30-12-2020,thesanjunipero,2020-12-30 10:42:51 India Standard Time,if only i could take them off for a day
30-12-2020,thesanjunipero,2020-12-30 10:40:52 India Standard Time,yes
30-12-2020,thesanjunipero,2020-12-30 10:40:01 India Standard Time,sweet home in a nutshell
30-12-2020,thesanjunipero,2020-12-30 10:40:01 India Standard Time,baby killed women punched priest burnt
29-12-2020,thesanjunipero,2020-12-29 22:24:43 India Standard Time,my boyfriend really thought i do craft in my spare time
29-12-2020,thesanjunipero,2020-12-29 22:18:37 India Standard Time,its leather for
29-12-2020,thesanjunipero,2020-12-29 20:07:25 India Standard Time,seru bgt
28-12-2020,thesanjunipero,2020-12-28 15:41:29 India Standard Time,telat bgt tp cast nya sweet home knp cakep semua
27-12-2020,thesanjunipero,2020-12-27 18:34:42 India Standard Time,a new life she intended
27-12-2020,thesanjunipero,2020-12-27 18:28:14 India Standard Time,huft bosen bgt just wanna start a new life
27-12-2020,thesanjunipero,2020-12-27 18:01:51 India Standard Time,this end of the year doesnt even feel like the end of the year
26-12-2020,thesanjunipero,2020-12-26 21:46:56 India Standard Time,kayanya setengah populasi bayi yg lahir tahun ini namanya el
26-12-2020,thesanjunipero,2020-12-26 17:48:36 India Standard Time,miss u all
26-12-2020,thesanjunipero,2020-12-26 13:39:39 India Standard Time,why do they look so hd i mean how
26-12-2020,thesanjunipero,2020-12-26 10:10:29 India Standard Time,i love him sm  for real
25-12-2020,thesanjunipero,2020-12-25 23:31:06 India Standard Time,tapi boong  chance im the one who will propose him
25-12-2020,thesanjunipero,2020-12-25 23:28:14 India Standard Time,if my boyfriend didnt propose me with asking do u wanna start an eternal life in san junipero with me then im rejecting
25-12-2020,thesanjunipero,2020-12-25 19:14:46 India Standard Time, energy
25-12-2020,thesanjunipero,2020-12-25 15:18:30 India Standard Time,my child is completely fine  your child sleeps at  woke up at
25-12-2020,thesanjunipero,2020-12-25 06:46:15 India Standard Time,ini mah teh oca
24-12-2020,thesanjunipero,2020-12-24 22:44:17 India Standard Time,barakallah fi umrik yesus
23-12-2020,thesanjunipero,2020-12-23 23:31:24 India Standard Time,nostalgic
22-12-2020,thesanjunipero,2020-12-22 17:20:02 India Standard Time,happy the latest deadline
22-12-2020,thesanjunipero,2020-12-22 06:51:00 India Standard Time,its  next week
21-12-2020,thesanjunipero,2020-12-21 20:14:32 India Standard Time,broooooo do we libur or do we lanjutin eksplorasi buat tugas akhir asking for advice
21-12-2020,thesanjunipero,2020-12-21 19:10:19 India Standard Time,if notif msteams bunyi setelah tgl  imma sue itb
21-12-2020,thesanjunipero,2020-12-21 17:52:25 India Standard Time,me n who
21-12-2020,thesanjunipero,2020-12-21 17:49:00 India Standard Time,i never really see jamet as an insult
21-12-2020,thesanjunipero,2020-12-21 15:46:01 India Standard Time,abis beli stiker line lucu bgt mo kirim ke june tapi orangnya ga pake line
21-12-2020,thesanjunipero,2020-12-21 15:04:18 India Standard Time,ok saatnya kita
